full_text,value
"['ingat', 'hari', 'ulang', 'tahun', 'kostrad', 'brigif', 'tsb', 'kostrad', 'gelar', 'syukur', 'bhakti', 'sosial', 'httpstcoxyitvnlx', 'tni', 'ad', 'puspen', 'tni', 'cakra', 'kostrad', 'penkostrad', 'divifkostrad', 'httpstcoulincbz']",HOAX
"['agusyudhoyono', 'atr', 'bpn', 'mantan', 'tni', 'mntri', 'tanah', 'bukan', 'tahan', 'wiss', 'sing', 'penting', 'tri']",HOAX
"['fungsi', 'terang', 'tni', 'rupa', 'instrumen', 'strategis', 'perlu', 'bangun', 'komunikasi', 'sejajar', 'masyarakat', 'sekaligus', 'cipta', 'sejuk', 'sampai', 'pesan', 'damai', 'tegas', 'arip', 'kodam', 'brawijaya', 'bangsa', 'httpstcoxmopqcllv']",HOAX
"['latih', 'tuju', 'tingkat', 'kembang', 'mampu', 'komunikasi', 'sosial', 'seluruh', 'insan', 'terang', 'satu', 'jajar', 'kodam', 'vbrawijaya', 'masyarakat', 'kodam', 'brawijaya', 'bangsa', 'puspen', 'tni', 'dispenad', 'pendam', 'httpstcoifnkvhgnqi']",HOAX
"['xquitavee', 'liat', 'senyum', 'setnov', 'jadi', 'inget', 'pecat', 'tni', 'rasa', 'lebh', 'tni']",HOAX
"['sinergitas', 'tni', 'polri', 'laksana', 'patroli', 'sambang', 'warga', 'kuala', 'jambi', 'kab', 'tanjab', 'timur', 'poldajambi', 'polrestanjabtimur', 'netralitaspolri', 'sinergitastnipolri', 'kapolrilistyosigitprabowo', 'spripimpolri', 'divisihumaspolri', 'tanjungjabungtimur', 'akbpherisupriawan', 'humaspolrestanjabtimur', 'httpstcokcpfandie']",HOAX
"['sinergitas', 'tni', 'polri', 'laksana', 'patroli', 'sambang', 'warga', 'geragai', 'kab', 'tanjab', 'timur', 'poldajambi', 'polrestanjabtimur', 'netralitaspolri', 'sinergitastnipolri', 'kapolrilistyosigitprabowo', 'spripimpolri', 'divisihumaspolri', 'tanjungjabungtimur', 'akbpherisupriawan', 'humaspolrestanjabtimur', 'httpstcobdkqzsna']",HOAX
"['latih', 'public', 'speaking', 'bantu', 'anggota', 'tni', 'lebih', 'efektif', 'sampai', 'pesan', 'pimpin', 'lebih', 'baik', 'kodam', 'brawijaya', 'bangsa', 'puspen', 'tni', 'dispenad', 'pendam', 'httpstcohpboyvmv']",HOAX
"['achmadi', 'y', 'd', 'y', 'p', 'soeharto', 'ambil', 'alih', 'tuh', 'sesuai', 'standing', 'order', 'tni', 'waktu', 'nasution', 'gedung', 'kostrad', 'pas', 'pagi', 'oktober', 'pake', 'tongkat', 'ade', 'irma', 'rumah', 'sakit', 'nggak', 'ngumpet', 'memang', 'nasution', 'amp', 'soeharto', 'coba', 'takeover', 'bareng', 'nasution', 'kan', 'ngelantik', 'soeharto', 'jadi', 'presiden']",HOAX
"['aliansi', 'mahasiswa', 'amp', 'milenial', 'apresiasi', 'langkah', 'panglima', 'tni', 'jenderal', 'tni', 'agus', 'subiyanto', 'kepala', 'staf', 'tni', 'angkat', 'darat', 'ksad', 'jenderal', 'tni', 'maruli', 'simanjuntak', 'bangun', 'komunikasi', 'sosial', 'mantep', 'kodam', 'brawijaya', 'bangsa', 'puspentni', 'tni', 'ad', 'httpstcojtqpwjzq']",HOAX
"['panglima', 'tni', 'ksad', 'amp', 'pangdam', 'brawijaya', 'dapat', 'apresiasi', 'kaum', 'milenial', 'telah', 'laku', 'usaha', 'tingkat', 'komunikasi', 'sosial', 'kodam', 'brawijaya', 'bangsa', 'emang', 'keren', 'puspen', 'tni', 'dispenad', 'pendam', 'httpstcokranupdkby']",HOAX
"['kenal', 'kampus', 'pak', 'karno', 'jadi', 'peristiwa', 'jadi', 'alas', 'mbah', 'cuk', 'sudjiwo', 'tedjo', 'amp', 'arbain', 'rambey', 'kuliah', 'itb', 'buat', 'lupa', 'dua', 'nya', 'mimpi', 'tentara', 'bimantara', 'perwira', 'tni', 'hmmm']",HOAX
"['tni', 'depan', 'optimalisasi', 'giat', 'bina', 'teritorial', 'binter', 'tingkat', 'intensitas', 'komunikasi', 'sosial', 'masyarakat', 'kodam', 'brawijaya', 'bangsa', 'puspen', 'tni', 'dispenad', 'pendam', 'httpstcofuoonxuha']",HOAX
"['nkri', 'sdg', 'transformasi', 'mnjdi', 'nki', 'negara', 'komunis', 'indonesiakl', 'upaya', 'rejim', 'berhsl', 'plg', 'bertanggungjawab', 'thdp', 'ubah', 'jadi', 'komunis', 'adlh', 'nutni', 'polridpr', 'sbg', 'bela', 'setia', 'jokowiserta', 'muhammadiyah', 'akademisi', 'buruh', 'mahasiswa', 'ormas', 'sikap', 'diam']",HOAX
"['nkri', 'sdg', 'transformasi', 'mnjdi', 'nki', 'negara', 'komunis', 'indonesiakl', 'upaya', 'rejim', 'berhsl', 'plg', 'bertanggungjawab', 'thdp', 'ubah', 'jadi', 'komunis', 'adlh', 'nutnipolridpr', 'sbg', 'bela', 'setia', 'jokowiserta', 'muhammadiyah', 'akademisi', 'buruh', 'mahasiswa', 'ormas', 'sikap', 'diam']",HOAX
"['nkri', 'sdg', 'transformasi', 'mnjdi', 'nki', 'negara', 'komunis', 'indonesiakl', 'upaya', 'rejim', 'berhsl', 'plg', 'bertanggungjawab', 'thdp', 'ubah', 'jadi', 'komunis', 'adlh', 'nutnipolridpr', 'sbg', 'bela', 'setia', 'jokowiserta', 'muhammadiyah', 'akademisi', 'buruh', 'mahasiswa', 'ormas', 'sikap', 'diam']",HOAX
"['nkri', 'sdg', 'transformasi', 'mnjdi', 'nki', 'negara', 'komunis', 'indonesiakl', 'upaya', 'rejim', 'berhsl', 'plg', 'bertanggungjawab', 'thdp', 'ubah', 'jadi', 'komunis', 'adlh', 'nutnipolridpr', 'sbg', 'bela', 'setia', 'jokowiserta', 'muhammadiyah', 'akademisi', 'buruh', 'mahasiswa', 'ormas', 'sikap', 'diam']",HOAX
"['nkri', 'sdg', 'transformasi', 'mnjdi', 'nki', 'negara', 'komunis', 'indonesiakl', 'upaya', 'rejim', 'berhsl', 'plg', 'bertanggungjawab', 'thdp', 'ubah', 'jadi', 'komunis', 'adlh', 'nutnipolridpr', 'sbg', 'bela', 'setia', 'jokowiserta', 'muhammadiyah', 'akademisi', 'buruh', 'mahasiswa', 'ormas', 'sikap', 'diam']",HOAX
"['achmadi', 'y', 'd', 'y', 'p', 'gak', 'ngumpet', 'kasih', 'perintah', 'suharto', 'kan', 'nasution', 'soekarno', 'kasih', 'perintah', 'pranoto', 'reksosamodra', 'samasama', 'lubang', 'buaya', 'yang', 'pangkat', 'tinggi', 'yani', 'nasution', 'selamat', 'dia', 'perintah', 'standing', 'order', 'tni', 'kalau', 'yani', 'mati', 'soeharto', 'take', 'over']",HOAX
"['sinergitas', 'tni', 'polri', 'polsek', 'balaraja', 'polresta', 'tangerang', 'bakti', 'sosial', 'masjid', 'jaminurul', 'islam', 'jelang', 'bulan', 'suci', 'ramadhan', 'perum', 'villa', 'balaraja', 'tangerang', 'httpstcoepijmfply']",HOAX
"['keren', 'banget', 'terobos', 'laku', 'kodam', 'vbrawijaya', 'salut', 'puspen', 'tni', 'tni', 'ad', 'httpstcortwyushdo']",HOAX
"['anggota', 'sat', 'samapta', 'polres', 'balang', 'laksana', 'giat', 'patroli', 'sinergitas', 'sama', 'anggota', 'tni', 'cara', 'sambang', 'warga', 'beri', 'himbauan', 'kamtibmas', 'masyarakat', 'mencipatakan', 'situasi', 'aman', 'nyaman', 'tengah', 'masyarakat', 'kabupaten', 'balang', 'httpstcoduqqdumlmv']",HOAX
"['puspen', 'tni', 'masha', 'allah', 'terimakasih', 'pak', 'panglima']",HOAX
"['jaga', 'kamtibmas', 'tetap', 'kondusif', 'tnipolri', 'sinergi', 'giat', 'patroli', 'aman', 'milu', 'cipta', 'sitkamtibmas', 'aman', 'selenggara', 'asana', 'milu', 'langsung', 'umum', 'bebas', 'rahasia', 'jujur', 'adil', 'httpstcoksgcszp']",HOAX
"['firman', 'nurhuda', 'gtobing', 'alvivuvevo', 'emgininamaku', 'lembayung', 'ndrewstjan', 'ndons', 'back', 'propaganda', 'ajengcute', 'alie', 'fahnoor', 'andreassolusi', 'dedward', 'bull', 'winner', 'ken', 'nendra', 'rr', 'raggy', 'yasama', 'prajurit', 'tnilagunya', 'hari', 'satu']",HOAX
"['shamsiali', 'paham', 'kalang', 'tnijdi', 'pantesan', 'klw', 'posting', 'nyinyir', 'krna', 'msh', 'blum', 'jauh', 'main']",HOAX
"['sinergitas', 'tni', 'polri', 'personel', 'bhabinkamtibmas', 'kel', 'cisaranten', 'kulon', 'polsek', 'arcamanik', 'sama', 'babinsa', 'serma', 'suherman', 'sambang', 'silaturahmi', 'ojek', 'pangkal', 'antaguci', 'cisaranten', 'kulon', 'httpstcoarzsoijvbc']",HOAX
"['pangkat', 'akhir', 'mbah', 'adalah', 'mayor', 'cpm', 'jika', 'terus', 'karir', 'militer', 'jadi', 'mbah', 'jabat', 'komandan', 'polisi', 'militer', 'cpm', 'mabes', 'tni', 'ad', 'jabat', 'mayjen', 'tni', 'anumerta', 'sutoyo', 'siswomiharjo', 'bukan', 'mungkin', 'jadi', 'jenderal', 'penuh']",HOAX
"['benar', 'tni', 'polri', 'sdh', 'wktnya', 'balik', 'arah']",HOAX
"['thr', 'pns', 'tni', 'amp', 'polri', 'bayar', 'tahun', 'potong', 'httpstcoquxlhfjkyf']",HOAX
"['personil', 'polsek', 'pollung', 'sama', 'tni', 'koramil', 'doloksanggul', 'laksana', 'giat', 'patroli', 'sama', 'tingkat', 'sinergitas', 'pelihara', 'aman', 'tertib', 'masyarakat', 'saat', 'siang', 'hari', 'httpstcohgjyyphojp']",HOAX
"['laksamana', 'muda', 'tni', 'ariantyo', 'condrowibowo', 'emban', 'tugas', 'pangkoarmada', 'siap', 'alutsistapangkalan', 'upacara', 'ikn', 'httpstcoxkxigmz']",HOAX
"['pdemokrat', 'tni', 'kok', 'punya', 'lahan', 'hak', 'milik', 'gimana', 'cerita', 'tdk', 'tanah', 'negara', 'status', 'jadi', 'hak', 'milik', 'institusi', 'negara', 'mesti', 'sipat', 'hak', 'pakai', 'tanah', 'negara', 'ubah', 'status', 'jadi', 'hak', 'milik', 'untuk', 'rakyat', 'sipil', 'agusyudhoyono', 'atr', 'bpn', 'rajajuliantoni']",HOAX
"['jelang', 'datang', 'drone', 'tempur', 'anka', 'tni', 'bentuk', 'skadron', 'baru', 'tara', 'malang', 'httpstcohzfsevquzc']",HOAX
"['tni', 'bangga', 'negeri', 'sukses', 'selalu', 'pak', 'kasad', 'sayang', 'prajurit', 'httpstcomtgxema']",HOAX
"['tanya', 'hipotesis', 'kerja', 'tebak', 'status', 'sosial', 'cowok', 'acara', 'status', 'sosial', 'tinggi', 'bingit', 'kerja', 'tebak', 'kondisi', 'fisik', 'cowok', 'anggota', 'militer', 'punya', 'fisik', 'prima', 'coba', 'cari', 'anggota', 'tni', 'buncit', 'muda']",HOAX
"['caduad', 'mayjen', 'tni', 'soeharto', 'tunjuk', 'jadi', 'panglima', 'korra', 'caduad', 'kepala', 'staf', 'jabat', 'brigjen', 'tni', 'ahmad', 'wiranata', 'kusuma', 'lalu', 'lalu', 'putus', 'menpangab', 'februari', 'korra', 'icaduad', 'lebur', 'jadi', 'komando', 'strategis', 'tni', 'angkat', 'darat']",HOAX
"['kunjung', 'kerja', 'detasemen', 'tni', 'wamena', 'danlanud', 'yku', 'timika', 'antar', 'berangkat', 'pangkogabwilhan', 'iii', 'httpstcongjdlnqj']",FAKTA
"['trs', 'klo', 'bapak', 'tni', 'kntol']",HOAX
"['jumlah', 'parpol', 'konsolidasi', 'pematang', 'hak', 'angket', 'milu', 'tim', 'pansel', 'segera', 'seleksi', 'anggota', 'komite', 'publisher', 'rights', 'lima', 'prajurit', 'tni', 'jadi', 'sangka', 'rusa', 'polres', 'jayawijaya', 'lengkap', 'buletinpagi', 'httpstcoorxdbpydvh', 'podcastindonesia']",HOAX
"['isi', 'bicara', 'temu', 'ahy', 'prabowo', 'bahas', 'beri', 'bintang', 'tni', 'httpstcomvfdzuok']",HOAX
"['alvivuvevo', 'emgininamaku', 'lembayung', 'ndrewstjan', 'ndons', 'back', 'propaganda', 'ajengcute', 'alie', 'fahnoor', 'andreassolusi', 'gtobing', 'dedward', 'bull', 'winner', 'ken', 'nendra', 'rr', 'raggy', 'maaf', 'bund', 'video', 'viral', 'tsb', 'hari', 'kamis', 'bukan', 'sakaratul', 'maut', 'nyanyi', 'tsb', 'beri', 'semangat', 'lingkup', 'tni', 'beliau', 'senior', 'prabowo']",HOAX
"['tni', 'mayor', 'pnb', 'fariana', 'dewi', 'djakaria', 'putri', 'selaku', 'komandan', 'lanud', 'sugiri', 'sukan', 'serah', 'alat', 'drumband', 'sekolah', 'kbtk', 'angkasa', 'jalan', 'gandawesi', 'camat', 'ligung', 'kabupaten', 'majalengka', 'jawa', 'barat', 'damping', 'kepala', 'dinas', 'ketua', 'yasarini', 'urus', 'httpstcobcjehvuv']",HOAX
"['wjhsshkxhx', 'realfedinuril', 'walah', 'tni', 'punya', 'harap', 'kaya', 'gitu']",HOAX
"['danlantamal', 'iii', 'jakarta', 'damping', 'kasal', 'laksana', 'kunjung', 'kerja', 'caputra', 'mitra', 'sejati', 'cms', 'banten', 'tnial', 'tni', 'angkat', 'laut', 'jalesvevajayamahe', 'indonesiannavy', 'tnialrumahpancasila', 'tnialrumahtoleransi', 'tnialrumahnusantara', 'lantamaljakarta', 'bhaktinalayudha', 'httpstcoltxbuvkg']",FAKTA
"['aku', 'malah', 'mau', 'dijodohin', 'sama', 'polisi', 'kalo', 'tni', 'allah', 'aku', 'nyari', 'sendiri', 'moh', 'kalo', 'dijodohin']",HOAX
"['keluarga', 'besar', 'korem', 'bhaskara', 'jaya', 'ucap', 'selamat', 'sukses', 'brigjen', 'tni', 'yusman', 'madayun', 'sip', 'danrem', 'bhaskara', 'jaya', 'atas', 'pilih', 'ketua', 'taekwondo', 'indonesia', 'provinsi', 'jawa', 'timur', 'periode', 'puspentni', 'tni', 'angkat', 'darat', 'dispenad', 'httpstcoabdbkvukmr']",HOAX
"['kopaska', 'tni', 'latih', 'tempur', 'selat', 'sunda', 'uji', 'mampu', 'pasu', 'elit', 'titik', 'strategi', 'nkri', 'httpstcokocxrbv']",HOAX
"['jumlah', 'hektare', 'lahan', 'tidur', 'tni', 'wedoroanom', 'kini', 'tanam', 'jagung', 'rencana', 'tahap', 'lanjut', 'libat', 'padi', 'untuk', 'budidaya', 'jagung']",HOAX
"['digna', 'jelas', 'manfaat', 'lahan', 'tidur', 'tni', 'tani', 'produktif', 'strategi', 'positif', 'jalan', 'tanggung', 'jawab', 'petrokimia', 'gresik', 'bumn', 'jaga', 'tahan', 'pangan', 'nasional']",HOAX
"['polsek', 'maduran', 'sama', 'tni', 'satpol', 'laksana', 'pasang', 'banner', 'selamat', 'aman', 'perahu', 'tumpang', 'anakanak', 'main', 'bengawan', 'solo', 'tidak', 'jadi', 'halhal', 'ingin', 'httpstcorrbrwmf']",HOAX
"['silentlurkertwo', 'novanprathama', 'setyaoctaa', 'iya', 'soal', 'kalo', 'mas', 'punya', 'tni', 'bakal', 'susah', 'bikin', 'fasilitas', 'oke', 'karna', 'bukan', 'hak', 'sipil', 'makanya', 'waktu', 'kata', 'mau', 'bikin', 'bandara', 'baru', 'punya', 'sipil', 'daerah', 'lamongan', 'menang', 'makin', 'jauh', 'ekwkwk']",HOAX
"['rbhn', 'salam', 'sahabat', 'jenis', 'serta', 'pbi', 'apbd', 'tni', 'polri', 'aktif', 'ubah', 'faskes', 'tingkat', 'laku', 'lalu', 'mjkn', 'menu', 'ubah', 'data', 'serta', 'tentu', 'daftar', 'minimal', 'bulan', 'faskes', 'lama']",HOAX
"['abrsamad', 'jelas', 'tuh', 'jendral', 'tni', 'purn', 'baik', 'mundur']",HOAX
"['puspen', 'tni', 'lebih', 'ikut', 'lomba', 'kalah', 'tuduh', 'menang', 'curang', 'jauh', 'tidak', 'jujuran', 'nya', 'palagi', 'ada', 'putus', 'wasit', 'sikap', 'ini', 'jauh', 'adap']",HOAX
"['rapim', 'kodam', 'ibb', 'tindak', 'lanjut', 'pokokpokok', 'bijak', 'pimpin', 'tni', 'httpstcoiltcwymipy', 'news', 'berita', 'kabar', 'popular', 'klikwarta', 'infomasyarakat', 'viral', 'beritaterkini']",HOAX
"['kimberley', 'ps', 'buktabukti', 'semua', 'dokumen', 'tulis', 'makin', 'buat', 'penasaran', 'apa', 'mungkin', 'orang', 'salah', 'henti', 'masuk', 'akal', 'lalu', 'hilang', 'aktivis', 'culik', 'siapa', 'polri', 'tni', 'lanjut', 'lidi', 'hilang', 'aktivis', 'smp', 'skr', 'tahu']",HOAX
"['mslhnya', 'tni', 'under', 'komand', 'seh']",HOAX
"['arvelanzel', 'kan', 'tni']",HOAX
"['tvonenews', 'hmmm', 'kayak', 'pernah', 'baca', 'buku', 'merdeka', 'tanah', 'merdeka', 'negeri', 'kalo', 'salah', 'judul', 'sejarah', 'orang', 'perwira', 'tni', 'lupa', 'nama', 'beliau', 'paling', 'depan', 'berondong', 'gerombol', 'ditii', 'daerah', 'jateng', 'kalau', 'salah', 'beliau', 'selamat', 'jadi', 'jabat', 'bupati']",HOAX
"['fs', 'andika', 'puspen', 'tni', 'nahdlatululama', 'airindatanglagi', 'anggap', 'masalah', 'siapa', 'coba', 'sorry']",HOAX
"['tnial', 'tniau', 'tni', 'ad', 'mprgoid', 'nahdlatululama', 'muhammadiyah', 'faktakatolik', 'pgi', 'tuhan', 'mahakuasa', 'amp', 'asih', 'sayang', 'lindung', 'nkri', 'presidenwakil', 'presiden', 'tdk', 'istiqomah', 'atas', 'quran', 'munafiq', 'amp', 'kurang', 'cerdas', 'aamin', 'yaa', 'rabbal', 'alamiin']",HOAX
"['ottttoedy', 'malika', 'dpr', 'ri', 'pdi', 'juang', 'pksejahtera', 'dpp', 'pkb', 'nasdem', 'puspen', 'tni', 'kejaksaanri', 'kpk', 'ri', 'jadi', 'kapan', 'rusuh']",HOAX
"['video', 'kasad', 'maruli', 'lempar', 'manggis', 'sukses', 'bikin', 'prajurit', 'tni', 'goyang', 'httpstcojoyeahwdw', 'youtube', 'httpstconcpzclrl']",HOAX
"['fagtng', 'wah', 'sungguh', 'kondisi', 'darurat', 'demokrasi', 'apabila', 'maksud', 'jokowi', 'residu', 'politik', 'mereka', 'beda', 'pandang', 'politik', 'kuasa', 'pihak', 'oposisi', 'tni', 'polri', 'punya', 'dasar', 'utk', 'tangkap', 'anies', 'dkk', 'rocky', 'gerung', 'dkk', 'uas', 'dkk', 'masih', 'banyak']",HOAX
"['anggota', 'sat', 'lantas', 'jakarta', 'barat', 'tni', 'amp', 'dishub', 'laku', 'tindak', 'kendara', 'sepeda', 'motor', 'guna', 'helm', 'lengkap', 'sepeda', 'motor', 'amp', 'lawan', 'arus', 'rangka', 'giat', 'operasikeselamatanjaya', 'putar', 'slip', 'jaya', 'jakarta', 'barat', 'httpstcoqigyahn']",FAKTA
"['laksana', 'kryd', 'patroli', 'pilar', 'tni', 'polri', 'jaga', 'kamtibmas', 'wilayah', 'hukum', 'polsek', 'lohbener', 'httpstcoqoguqzkhdw']",HOAX
"['jaga', 'profesionalitas', 'prajurit', 'kodim', 'tapin', 'laksana', 'latih', 'pbb', 'puspentni', 'tni', 'angkat', 'darat', 'kodam', 'mlw', 'skoremantasari', 'httpstcosykombvute']",HOAX
"['video', 'kasad', 'maruli', 'lempar', 'manggis', 'sukses', 'bikin', 'prajurit', 'tni', 'joget', 'httpstcocyjshk', 'vlix']",HOAX
"['puspen', 'tni', 'beras', 'mahal', 'min', 'rakyat', 'antri', 'beras', 'perintah', 'impor', 'beras', 'krn', 'fee', 'ton', 'bajing', 'kan']",HOAX
"['dandim', 'surabaya', 'utara', 'lepas', 'perwira', 'baik', 'tniadmengabdidanmembangunbersamarakyat', 'tniaddihatirakyat', 'tni', 'angkat', 'darat', 'kodambrw', 'kodamvbrawijaya', 'korembhaskarajaya', 'tniprima', 'profesional', 'responsif', 'integratif', 'modern', 'adaptif', 'httpstcobjtnlsdkb']",HOAX
"['kodim', 'sumba', 'barat', 'terjun', 'puluh', 'personel', 'tni', 'aman', 'ritual', 'adat', 'pasola', 'rangka', 'mmberikan', 'aman', 'nyaman', 'lestari', 'budaya', 'leluhur', 'pasola', 'langsung', 'lapang', 'pasola', 'desa', 'wetana', 'kec', 'laboya', 'barat', 'kab', 'sumba', 'barat', 'selasa', 'httpstcoohwxmdl']",HOAX
"['selamat', 'pns', 'tni', 'amp', 'polri', 'cair']",HOAX
"['duduk', 'perkara', 'serang', 'polres', 'jayawijaya', 'hingga', 'prajurit', 'tni', 'jadi', 'sangka', 'httpstcojgwkglwf']",HOAX
"['anak', 'komandan', 'sosok', 'ayah', 'bintara', 'amp', 'anak', 'perwira', 'samasama', 'anggota', 'tni', 'httpstcoipyradscw']",HOAX
"['zamharibasyir', 'bukan', 'nya', 'takut', 'rakyat', 'sangat', 'harga', 'amp', 'hormat', 'tnipolri']",HOAX
"['suasana', 'keluarga', 'riah', 'bina', 'wara', 'bakorda', 'bandung', 'bandung', 'koharmatau', 'cengkrama', 'hangat', 'sama', 'temu', 'rutin', 'wara', 'bakorda', 'bandung', 'gedung', 'ras', 'sesko', 'tni', 'bandung', 'hadir', 'nuansa', 'keluarga', 'indah', 'selasa', 'httpstcotebuiusyl']",HOAX
"['langsung', 'tni', 'manunggal', 'bangun', 'tmmd', 'reguler', 'kodim', 'aceh', 'tamiang', 'bangun', 'sasar', 'fisik', 'rehab', 'rumah', 'layak', 'huni', 'rtlh', 'milik', 'bapak', 'bahar', 'pasuk', 'tahap', 'cor', 'lantai', 'desa', 'kaloy', 'kabupaten', 'aceh', 'tamiang', 'rabu', 'httpstcotzrsahywsv']",HOAX
"['denpom', 'ix', 'mataram', 'dukung', 'operasi', 'selamat', 'rinjani', 'httpstcocaodgzvjt']",HOAX
"['miduk', 'sih', 'warga', 'masyarakat', 'nya', 'cinta', 'sama', 'tni', 'luntur', 'sedikit', 'kaya', 'situ', 'nya', 'ngeluh', 'terus', 'bakti', 'bangsa', 'negara', 'pernah']",HOAX
"['lihat', 'semangat', 'kompak', 'sama', 'anggota', 'satgas', 'tni', 'manunggal', 'bangun', 'desa', 'tmmd', 'reguler', 'kodim', 'aceh', 'tamiang', 'warga', 'saat', 'kerja', 'bangun', 'sasar', 'fisik', 'upa', 'rtlh', 'desa', 'kaloy', 'rabu', 'httpstcoguywjacppv']",HOAX
"['morowali', 'tka', 'asal', 'cina', 'mulai', 'berani', 'hakim', 'duduk', 'lokal', 'hingga', 'parah', 'min', 'benar', 'kalau', 'benar', 'kita', 'diam', 'puspen', 'tni', 'divhumas', 'polri', 'kspgoid', 'httpstcojnvfphue']",HOAX
"['ini', 'rupa', 'wujud', 'kuat', 'peran', 'karantina', 'jaga', 'masuk', 'keluar', 'sebar', 'hphk', 'hpik', 'optk', 'sektor', 'awas', 'air', 'tni', 'rupa', 'institusi', 'strategis', 'pegang', 'wenang']",HOAX
"['koordinasi', 'sama', 'komandan', 'lantamal', 'lll', 'brigjen', 'tni', 'mar', 'harry', 'indarto', 'rupa', 'partisipasi', 'aktif', 'karantina', 'bentuk', 'bangun', 'sinergisitas', 'sama', 'tni', 'httpstcoodlrjzsxcq']",HOAX
"['depan', 'tni', 'harap', 'distribusi', 'logistik', 'wilayah', 'wamena', 'papua', 'guna', 'pesawat', 'super', 'hercules', 'httpstcorsmvwbcf']",HOAX
"['ottttoedy', 'malika', 'dpr', 'ri', 'pdi', 'juang', 'pksejahtera', 'dpp', 'pkb', 'nasdem', 'puspen', 'tni', 'kejaksaanri', 'kpk', 'ri', 'jawab', 'duit', 'blt', 'terima', 'bln', 'duit', 'dlm', 'amplop', 'tebal', 'beri', 'kpd', 'jahat', 'kerah', 'putih', 'duduk', 'singgasana', 'institusi', 'negara', 'sana', 'blm', 'proyekproyek', 'guna', 'sbg', 'alat', 'sandera', 'kuasa', 'berani', 'bicara', 'akan', 'telanjang', 'dosa', 'nya']",HOAX
"['fagtng', 'lah', 'biasa', 'tni', 'pensiun', 'semua', 'aktif', 'ada']",HOAX
"['selasa', 'februari', 'pukul', 'wita', 'tempat', 'dusun', 'boddie', 'desa', 'kassi', 'loe', 'camat', 'labbakang', 'langsung', 'giat', 'launching', 'resmi', 'titik', 'sumber', 'air', 'bersih', 'seluruh', 'indonesia', 'kasad', 'tni', 'tema', 'gera', 'tni', 'manunggal', 'air', 'bakti', 'sosial', 'httpstcotouoiudlt']",HOAX
"['anggota', 'sat', 'lantas', 'jakarta', 'barat', 'tni', 'amp', 'dishub', 'laku', 'tindak', 'kendara', 'sepeda', 'motor', 'lawan', 'arus', 'guna', 'helm', 'amp', 'lengkap', 'sepeda', 'motor', 'rangka', 'giat', 'operasikeselamatanjaya', 'putar', 'slip', 'jaya', 'jakarta', 'barat', 'httpstcoaxuqjmwtr']",FAKTA
"['muslim', 'antipki', 'tahu', 'rakyat', 'skg', 'cuma', 'takut', 'konflik', 'dgn', 'tni', 'polri', 'dukung', 'dinasti', 'gulung']",HOAX
"['daftar', 'rekrutmen', 'tamtama', 'tni', 'angkat', 'darat', 'buka', 'sejak', 'maret', 'lansir', 'laman', 'httpstcokhzslaikw', 'daftar', 'tamtama', 'tni', 'buka', 'hingga', 'maret', 'httpstcobsnjjex']",HOAX
"['upaya', 'jaga', 'integritas', 'lancar', 'milu', 'personel', 'tni', 'polri', 'hadap', 'medan', 'sulit', 'tinggal', 'keluarga', 'cinta', 'rumah', 'lang', 'lelah', 'gandeng', 'tangan', 'satu', 'tekad', 'demokrasi', 'httpstcokzxzpdigu']",HOAX
"['realfedinuril', 'hahhaa', 'laku', 'anggota', 'puspen', 'tni', 'karena', 'beda', 'pilih', 'sudut', 'pandang', 'kek', 'gin', 'httpstcoulneafls']",HOAX
"['tugas', 'sie', 'bpkb', 'subditregident', 'ditlantas', 'polda', 'diy', 'beri', 'layan', 'ikan', 'layan', 'regident', 'ranmor', 'milik', 'terbit', 'bpkb', 'rabu', 'maret', 'rtmcditlantasdiy', 'poldajogja', 'tni', 'angkat', 'laut', 'ind', 'uniform', 'ntmc', 'polri', 'tnipolrimengabdi', 'tni', 'polriid', 'httpstcofmgadbkpmt']",HOAX
"['tirtoid', 'tni', 'mau', 'adu', 'rakyat']",HOAX
"['kryd', 'patroli', 'gabung', 'tni', 'polri', 'sat', 'pol', 'dishub', 'kota', 'banjar', 'sasar', 'gerombol', 'motor', 'kendara', 'guna', 'knalpot', 'bising', 'tidak', 'sesuai', 'spesifikasi', 'teknis', 'httpstcofxsnarqwqz']",HOAX
"['puspen', 'tni', 'kalau', 'muslim', 'dapet', 'umroh', 'gratis', 'non', 'muslim', 'dapet', 'apa', 'samasama', 'juang', 'buat', 'negara', 'laku', 'fair']",HOAX
"['selamat', 'datang', 'bapak', 'letnan', 'jenderal', 'tni', 'hilman', 'had', 'sip', 'mba', 'mhan', 'selamat', 'nikmat', 'layan', 'baik', 'golden', 'palace', 'hotel', 'lombok', 'httpstconfxmqcryor']",HOAX
"['selamat', 'ulang', 'tahun', 'ke', 'komando', 'cadang', 'strategis', 'tni', 'angkat', 'darat', 'kostrad', 'moga', 'semangat', 'dedikasi', 'jaga', 'daulat', 'bangsa', 'senantiasa', 'nyala', 'shop', 'online', 'httpstcomqpyojmfv', 'more', 'info', 'chat', 'httpstcoepavognayw']",HOAX
"['buka', 'link', 'cara', 'daftar', 'rekrutmen', 'bintara', 'tni', 'lulus', 'smasmk', 'httpstcotxcqayonp']",HOAX
