created_at,full_text,username,tweet_url,value,value_link_source
Wed Jan 17 12:21:37 +0000 2024,"['komandan', 'korem', 'gamas', 'provinsi', 'bengkulu', 'brigjen', 'tni', 'rachmad', 'zulkarnaen', 'ingat', 'prajurit', 'junjung', 'tinggi', 'netralitas', 'selenggara', 'pilih', 'umum', 'serentak', 'httpstcolytujer']",ANTARABengkulu,https://twitter.com/ANTARABengkulu/status/1747595027461926971,,
Wed Jan 17 12:20:31 +0000 2024,"['pak', 'mahfud', 'banjir', 'order', 'dwi', 'fungsi', 'tni', 'beberapa', 'jenderal', 'cerdas', 'gak', 'rubes', 'mau', 'punya', 'partai', 'politik', 'httpstcoeunfxrywj']",libccallpacks,https://twitter.com/libccallpacks/status/1747594746804281442,,
Wed Jan 17 12:16:51 +0000 2024,"['cakap', 'amp', 'tmn', 'kelas', 'siang', 'itu', 'kan', 'culik', 'aktivis', 'tmn', 'normal', 'ajasih', 'kan', 'tni', 'aksi', 'kamis', 'joke', 'you']",hehntai,https://twitter.com/hehntai/status/1747593826892681384,,
Wed Jan 17 12:14:37 +0000 2024,"['nal', 'kabuni', 'puspen', 'tni', 'tniau', 'tniad', 'tnial', 'wow', 'bahaya', 'tah', 'kamu', 'komentar', 'itu', 'kamu', 'kena', 'loh', 'sama', 'patroli', 'cyber', 'awas', 'hati', 'hati', 'kawan']",ADevaryo14775,https://twitter.com/ADevaryo14775/status/1747593262783963211,,
Wed Jan 17 12:14:16 +0000 2024,"['luar', 'biasa', 'letnan', 'tni', 'jebol', 'aau', 'terbang', 'elang', 'supersonik', 'harga', 'miliar', 'sendiri', 'httpstcoyoaonlllqx']",VIVAcoid,https://twitter.com/VIVAcoid/status/1747593177383739393,,
Wed Jan 17 12:13:40 +0000 2024,"['nordickvv', 'okluvj', 'addiems', 'narasi', 'linglung', 'tadi', 'maling', 'rampok', 'copet', 'tambah', 'mabok', 'bikin', 'rusuh', 'semua', 'lihat', 'cctv', 'cuma', 'elu', 'blon', 'sendiri', 'poin', 'elu', 'nangkep', 'tugas', 'polisi', 'bukan', 'tni', 'demo', 'hasil', 'pilpres', 'tni', 'rangkul', 'bukan', 'gebukin']",Yulia48Elis,https://twitter.com/Yulia48Elis/status/1747593024887263486,,
Wed Jan 17 12:12:04 +0000 2024,"['pierreicon', 'tokiemien', 'vivacoid', 'tni', 'taruh', 'jiwa', 'raga', 'buat', 'negara', 'masa', 'sejahtera', 'sama', 'jungjungannya', 'perhatiin', 'saya', 'nangkep', 'gtu', 'maaf', 'klo', 'salah', 'hehe']",PioPipiooo,https://twitter.com/PioPipiooo/status/1747592620455628980,,
Wed Jan 17 12:11:51 +0000 2024,"['chavesz', 'pak', 'anies', 'bela', 'juang', 'sejahtera', 'tni', 'debat', 'capres', 'tambah', 'simpati', 'tni', 'pak', 'anies', 'sadar', 'apa', 'sampai', 'benar', 'ada', 'pak', 'anies', 'bukan', 'tni', 'bela', 'hakhak', 'prajurit']",rangkutifuat,https://twitter.com/rangkutifuat/status/1747592565661274223,,
Wed Jan 17 12:11:18 +0000 2024,"['nal', 'kabuni', 'puspen', 'tni', 'tniau', 'tniad', 'tnial', 'eee', 'mamaee', 'pung', 'bahasa', 'apa', 'trada', 'jaga', 'lai', 'kaaa', 'dong', 'aparat', 'jang', 'sembarang', 'pung', 'bicaraa', 'mamaee']",sahabat11051599,https://twitter.com/sahabat11051599/status/1747592427874226264,,
Wed Jan 17 12:11:02 +0000 2024,"['cyko', 'as', 'coky', 'tvonenews', 'puspen', 'tni', 'kalau', 'isi', 'berita', 'sebut', 'keluar', 'nyata', 'amat', 'militer', 'nama', 'selamet', 'ginting']",ss17rlipu,https://twitter.com/ss17rlipu/status/1747592362027807125,,
Wed Jan 17 12:10:39 +0000 2024,"['kumpar', 'sudah', 'tua', 'suka', 'bohong', 'tanya', 'ngapian', 'datang', 'mabes', 'tni']",CutSarina5,https://twitter.com/CutSarina5/status/1747592263826595899,,
Wed Jan 17 12:10:20 +0000 2024,"['tvonenews', 'benar', 'banyak', 'badut', 'negara', 'kemenhan', 'beri', 'nilai', 'rendah', 'rakyat', 'perwira', 'tni', 'ngamuk', 'ngamuknya', 'lewat', 'amat']",ado_ono,https://twitter.com/ado_ono/status/1747592186492006882,,
Wed Jan 17 12:09:23 +0000 2024,"['pierreicon', 'tokiemien', 'vivacoid', 'senangkep', 'nilai', 'kerja', 'pak', 'prabowonya', 'justru', 'pak', 'anies', 'nanyain', 'sejahtera', 'tni', 'situ', 'knp', 'banyak', 'bom', 'punya', 'rumah', 'itu', 'tanda', 'sejahtera', 'gimn', 'tpi', 'jawab', 'sama', 'pak', 'prabowo', 'malah', 'hakim', 'abis', 'ama', 'anggotatni', 'sendiri']",PioPipiooo,https://twitter.com/PioPipiooo/status/1747591948830191703,,
Wed Jan 17 12:09:00 +0000 2024,"['ahy', 'sebut', 'partai', 'demokrat', 'serius', 'juang', 'sejahtera', 'tni', 'httpstcoinsxavg']",AHYS14P,https://twitter.com/AHYS14P/status/1747591849332679038,,
Wed Jan 17 12:08:11 +0000 2024,"['edicte', 'merr', 'tni']",manlyhotbot,https://twitter.com/manlyhotbot/status/1747591643329630259,,
Wed Jan 17 12:05:30 +0000 2024,"['vivacoid', 'pasal', 'ayat', 'urus', 'kerah', 'kekuaatan', 'tni', 'bawah', 'presiden', 'untuk', 'bijak', 'strategi', 'tahan', 'administrasi', 'bawah', 'kemenhan', 'jadi', 'wajar', 'tni', 'singgung', 'krn', 'tni', 'bagi', 'kemenhan', 'httpstcoqyjltzrk']",dianto_rusdian,https://twitter.com/dianto_rusdian/status/1747590968386470141,,
Wed Jan 17 12:05:29 +0000 2024,"['asn', 'prajurit', 'tni', 'anggota', 'polri', 'demosi', 'krn', 'netral', 'akan', 'kembali', 'posisi', 'anies', 'menang', 'netralitas', 'sikap', 'hormat', 'ksatria', 'salah', 'satu', 'modal', 'negara', 'kuat', 'kemendagri', 'ri', 'tni', 'ad', 'tniau', 'tnial', 'puspen', 'tni', 'indo', 'pol', 'listyosigitp', 'titokarnavian']",FaqihSyahrir,https://twitter.com/FaqihSyahrir/status/1747590965131636910,,
Wed Jan 17 12:04:24 +0000 2024,"['tadi', 'apa', 'kata', 'eks', 'ksad', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'soal', 'nilai', 'prabowo', 'subianto', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747590692954841426,,
Wed Jan 17 12:04:21 +0000 2024,"['pasal', 'dudung', 'jadi', 'ksad', 'jenderal', 'bintang', 'sebut', 'nilai', 'butuh', 'rumah', 'dinas', 'prajurit', 'tni', 'lebih', 'baik', 'prabowo', 'jabat', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747590681751900185,,
Wed Jan 17 12:04:18 +0000 2024,"['tayang', 'youtube', 'deddy', 'corbuzier', 'dudung', 'abdurachman', 'ban', 'nyata', 'anies', 'baswedan', 'kait', 'paruh', 'prajurit', 'tni', 'tak', 'punya', 'rumah', 'dinas', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747590669684932764,,
Wed Jan 17 12:04:18 +0000 2024,"['eks', 'ksad', 'jenderal', 'tni', 'purn', 'beri', 'nilai', 'banding', 'balik', 'dua', 'capres', 'sebut', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747590667596087329,,
Wed Jan 17 12:04:16 +0000 2024,"['komandan', 'korem', 'toddopuli', 'brigjen', 'tni', 'sugeng', 'hartono', 'damping', 'ketua', 'sit', 'kck', 'koorcab', 'rem', 'xivhsn', 'endang', 'sugeng', 'hartono', 'serta', 'rombong', 'laksana', 'kunjung', 'kerja', 'kunker', 'kodim', 'layar', 'httpstcofmbczwmv']",Penrem141,https://twitter.com/Penrem141/status/1747590660839080385,,
Wed Jan 17 12:04:14 +0000 2024,"['eks', 'ksad', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'buka', 'suara', 'beri', 'nilai', 'buat', 'menteri', 'tahan', 'prabowo', 'subianto', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747590649661259961,,
Wed Jan 17 12:04:13 +0000 2024,"['skakmat', 'anies', 'baswedan', 'eks', 'ksad', 'dudung', 'abdurachman', 'nilai', 'prabowo', 'subianto', 'persen', 'rumah', 'tni', 'bagus', 'httpstcoxewxndkkbx', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747590647606067452,,
Wed Jan 17 12:04:07 +0000 2024,"['ar', 'budionotaslim', 'vivacoid', 'salah', 'baca', 'pasal', 'ayat', 'tni', 'urus', 'kerah', 'kuat', 'bawah', 'presiden', 'bijak', 'strategi', 'administrasi', 'bawah', 'kemenhan', 'jadi', 'wajar', 'tni', 'singgung', 'httpstcouvazwqkfij']",dianto_rusdian,https://twitter.com/dianto_rusdian/status/1747590622171852802,,
Wed Jan 17 12:03:42 +0000 2024,"['ken', 'istong', 'cusss', 'cowok', 'jakarta', 'sekitar', 'gay', 'jakarta', 'pijet', 'pijat', 'tni', 'polisi', 'sangeee']",pijat_jakarta23,https://twitter.com/pijat_jakarta23/status/1747590515129012250,,
Wed Jan 17 12:03:03 +0000 2024,"['chanusgmailcom', 'nenkmonica', 'pecat', 'tni', 'maksud']",ZahidFaoziah,https://twitter.com/ZahidFaoziah/status/1747590352293556615,,
Wed Jan 17 12:02:27 +0000 2024,"['personel', 'pomdam', 'vbrw', 'terima', 'arah', 'inspiratif', 'pangdam', 'vbrw', 'httpstcowchhvrr']",puspom_tni_ad,https://twitter.com/puspom_tni_ad/status/1747590200124219501,,
Wed Jan 17 12:01:55 +0000 2024,"['pak', 'ganjar', 'tindak', 'nyata', 'sedia', 'brkorban', 'anakanak', 'prajurit', 'tni', 'anggota', 'polri', 'dapat', 'sempat', 'didik', 'layak', 'ameliiaputrii', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcovaxjmnwy']",candrakantaaaa1,https://twitter.com/candrakantaaaa1/status/1747590067345063978,,
Wed Jan 17 12:01:38 +0000 2024,"['aku', 'ngerti', 'maksud', 'thread', 'pak', 'prabowo', 'gaada', 'foto', 'krn', 'narasi', 'hanya', 'kutip', 'jadi', 'maksud', 'beliau', 'kunjung', 'yonif', 'awal', 'tahun', 'lalu', 'amp', 'pesan', 'tim', 'tugas', 'utk', 'jaga', 'nama', 'baik', 'satu', 'amp', 'tni', 'nah', 'ini', 'tim', 'itu', 'saat', 'mereka', 'sedang', 'tugas']",sugaringjellyyy,https://twitter.com/sugaringjellyyy/status/1747589998080405863,,
Wed Jan 17 12:01:18 +0000 2024,"['nal', 'kabuni', 'puspen', 'tni', 'tniau', 'tniad', 'tnial', 'maaf', 'hatihati', 'beri', 'statment', 'jangan', 'jadi', 'blunder', 'rugi', 'diri', 'lebih', 'berani', 'sebut', 'nama', 'merk', 'undangundang', 'atur', 'sudah', 'ada', 'perihal', 'sebar', 'berita', 'hoax']",rakhsankha14413,https://twitter.com/rakhsankha14413/status/1747589911656669358,,
Wed Jan 17 12:00:53 +0000 2024,"['revengemamma', 'sipil', 'gak', 'sih', 'latih', 'tni']",healedcc,https://twitter.com/healedcc/status/1747589808770388208,,
Wed Jan 17 12:00:35 +0000 2024,"['mantan', 'ksad', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'angkat', 'bicara', 'kait', 'kondisi', 'sejahtera', 'prajurit', 'tni', 'ini', 'utama', 'matra', 'darat', 'httpstcoksokhrsp']",erakinimedia,https://twitter.com/erakinimedia/status/1747589732450848834,,
Wed Jan 17 12:00:29 +0000 2024,"['ganjarmahfud', 'tunjuk', 'komitmen', 'tinggi', 'dukung', 'sejahtera', 'prajurit', 'tni', 'polri', 'lalu', 'bijak', 'kuliah', 'gratis', 'sangat', 'positif', 'chocokrush', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstconsckhpvjd']",yoansptiani1,https://twitter.com/yoansptiani1/status/1747589708501463068,,
Wed Jan 17 12:00:05 +0000 2024,"['benar', 'dekat', 'atas', 'rasa', 'nak', 'bye', 'sebab', 'aku', 'tak', 'peras', 'sorry', 'dik', 'akak', 'kalau', 'jogging', 'tak', 'pandang', 'orang', 'sangat', 'amp', 'pasang', 'lagu', 'volume', 'paling', 'tinggi', 'sekali', 'kalau', 'read', 'pekak']",milkey0ou,https://twitter.com/milkey0ou/status/1747589606726582707,,
Wed Jan 17 12:00:05 +0000 2024,"['bang', 'muun', 'emang', 'tni', 'polri', 'mau', 'antar', 'surat', 'suara', 'markas']",Blandong_99,https://twitter.com/Blandong_99/status/1747589604663054777,,
Wed Jan 17 11:59:48 +0000 2024,"['former', 'odisha', 'and', 'exkoraput', 'giridhar', 'gamang', 'exkoraput', 'hema', 'gamang', 'son', 'shishir', 'gamang', 'amp', 'exbargarh', 'sanjay', 'bhoi', 'return', 'congress', 'tni', 'insight', 'pin', 'httpstcoqxdkaxgi']",TNITweet,https://twitter.com/TNITweet/status/1747589533577953532,,
Wed Jan 17 11:58:41 +0000 2024,"['ganjar', 'bukti', 'komitmen', 'brkorban', 'cipta', 'lingkung', 'kondusif', 'prajurit', 'tni', 'anggota', 'polri', 'zaysrl', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcotikcmfz']",SeptiYulia79,https://twitter.com/SeptiYulia79/status/1747589253146808404,,
Wed Jan 17 11:58:06 +0000 2024,"['komandan', 'kodim', 'sleman', 'letkol', 'arm', 'danny', 'girsang', 'ssosmhan', 'hadir', 'apel', 'kesiapsiagaan', 'aman', 'milu', 'tahun', 'satu', 'wilayah', 'diy', 'pimpin', 'danrem', 'pamungkas', 'brigjen', 'tni', 'zainul', 'bahar', 'msi', 'tempat', 'stadion', 'mandala', 'krida', 'kenari', 'semak', 'diy', 'httpstconhvmkte']",koramil07ngp,https://twitter.com/koramil07ngp/status/1747589109026312229,,
Wed Jan 17 11:57:56 +0000 2024,"['kakekhalal', 'megapasangandgn', 'prabowohilangisu', 'penculikannapa', 'skrg', 'muncul', 'lagikasus', 'prabowo', 'tak', 'libat', 'saksi', 'team', 'mawar', 'laku', 'culikdan', 'prabowo', 'pecat', 'tni', 'sbg', 'pertanggungjawaban', 'jabat', 'itu', 'kompas', 'ham', 'tdk', 'pernah', 'adil', 'prabowo', 'kasus', 'penculiksalahnya', 'apa', 'httpstcommgloyxvc']",LapoTuak357329,https://twitter.com/LapoTuak357329/status/1747589067213296118,,
Wed Jan 17 11:57:34 +0000 2024,"['ndiik', 'vivacoid', 'tni', 'bagi', 'kemenhan', 'baca', 'tni', 'klo', 'polri', 'lembaga', 'negara', 'bawah', 'presiden', 'langsung']",dianto_rusdian,https://twitter.com/dianto_rusdian/status/1747588974330441775,,
Wed Jan 17 11:57:32 +0000 2024,"['kpd', 'bangga', 'asn', 'termsk', 'tnipolri', 'netralitas', 'bpkibu', 'milu', 'thn', 'sangat', 'harga', 'publik', 'nkri', 'insya', 'allah', 'smua', 'lembaga', 'negara', 'adlh', 'bagi', 'integral', 'tak', 'pisah', 'dgn', 'rakyat', 'bayar', 'pajak', 'smoga', 'tuhan', 'yme', 'lindung', 'kah', 'bpkibu', 'keluarga', 'aamin']",01Djihado,https://twitter.com/01Djihado/status/1747588966742933611,,
Wed Jan 17 11:57:20 +0000 2024,"['dudung', 'anggap', 'apa', 'laku', 'prabowo', 'itu', 'rupa', 'bentuk', 'peduli', 'sumber', 'daya', 'manusia', 'tubuh', 'tni', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747588914364420116,,
Wed Jan 17 11:57:19 +0000 2024,"['pak', 'ganjar', 'ilham', 'semangat', 'brkorban', 'lindung', 'prajurit', 'tni', 'anggota', 'polri', 'rooftop', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcourprcoav']",HiilmanArdian,https://twitter.com/HiilmanArdian/status/1747588909411057850,,
Wed Jan 17 11:57:13 +0000 2024,"['jakarta', 'mantan', 'kepala', 'staf', 'angkat', 'darat', 'ksad', 'jenderal', 'tni', 'purn', 'dudung', 'abdurachman', 'milik', 'hubung', 'dekat', 'menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'indonesiasentris', 'indonesiahijau', 'lanjut', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1747588885608284308,,
Wed Jan 17 11:56:39 +0000 2024,"['firzahusainid', 'ganjarpranowo', 'mohmahfudmd', 'pasti', 'knalpot', 'nya', 'bukan', 'knalpot', 'brong', 'ntar', 'kalo', 'colek', 'dikit', 'sama', 'pak', 'tni', 'zalim']",petugaspar66841,https://twitter.com/petugaspar66841/status/1747588741521420584,,
Wed Jan 17 11:56:36 +0000 2024,"['vivacoid', 'tni', 'organisasi', 'bawah', 'kemenhan', 'bukan', 'presiden', 'jadi', 'wajar', 'singgung', 'krn', 'kemenhan', 'masuk', 'tni', 'guna', 'kelola', 'anggar', 'langsung', 'bawah', 'langsung', 'presiden', 'polri']",dianto_rusdian,https://twitter.com/dianto_rusdian/status/1747588730087789049,,
Wed Jan 17 11:56:13 +0000 2024,"['comel', 'jeee', 'adik', 'nak', 'bye', 'bye', 'aku', 'malu', 'mak', 'bye', 'duluu', 'baru', 'dia', 'byeee']",milkey0ou,https://twitter.com/milkey0ou/status/1747588632935063617,,
Wed Jan 17 11:54:55 +0000 2024,"['salm', 'morphomenelausx', 'neohistoria', 'id', 'dulu', 'sempat', 'bilang', 'pas', 'debat', 'capres', 'kalau', 'cuman', 'suruh', 'atas', 'wiranto', 'selaku', 'panglima', 'tni', 'waktu', 'cuman', 'lebih', 'jelas', 'soal', 'mahasiswa', 'culik', 'nggak', 'kabar', 'hingga', 'sekarang']",BramantioAb,https://twitter.com/BramantioAb/status/1747588306580467978,,
Wed Jan 17 11:54:53 +0000 2024,"['pak', 'ganjar', 'beri', 'harap', 'baru', 'hidup', 'prajurit', 'tni', 'anggota', 'polri', 'ubah', 'positif', 'lalu', 'brkorban', 'komitmen', 'musyahadah', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolzsdrwodvz']",SantoKurni29,https://twitter.com/SantoKurni29/status/1747588296178569321,,
Wed Jan 17 11:54:46 +0000 2024,"['ganjar', 'pasti', 'brkorban', 'bukan', 'retorika', 'komitmen', 'nyata', 'maju', 'prajurit', 'tni', 'anggota', 'polri', 'yudhaatfk', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcowbpdvkcex']",BismaEndaruuu,https://twitter.com/BismaEndaruuu/status/1747588270454981028,,
Wed Jan 17 11:54:38 +0000 2024,"['tvonenews', 'perwira', 'yakin', 'perwira', 'tni', 'cerdas', 'tahu', 'nilai', 'kerja', 'menteri', 'bukan', 'lembaga', 'sebut', 'nama', 'siapa', 'perwira', 'tni', 'ngamuk', 'biar', 'tahu', 'kan']",Sulistiyono_312,https://twitter.com/Sulistiyono_312/status/1747588235327614987,,
Wed Jan 17 11:54:20 +0000 2024,"['ganjar', 'bijak', 'prokeadilan', 'sedia', 'brkorban', 'prajurit', 'tni', 'anggota', 'polri', 'kerja', 'lingkung', 'adil', 'dhiyaulhaqq', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcocvnyezjx']",drrlvccoo,https://twitter.com/drrlvccoo/status/1747588159343415730,,
Wed Jan 17 11:54:06 +0000 2024,"['meski', 'brkorban', 'ganjar', 'tetap', 'sikap', 'tegas', 'beri', 'sejahtera', 'prajurit', 'tni', 'anggota', 'polri', 'yaudahlahaja', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcodmfyyfhb']",akbardanil7,https://twitter.com/akbardanil7/status/1747588100367237483,,
Wed Jan 17 11:53:48 +0000 2024,"['ganjar', 'pimpin', 'peduli', 'sedia', 'brkorban', 'beri', 'dukung', 'nyata', 'prajurit', 'tni', 'anggota', 'polri', 'ayzymintz', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcorszmihgud']",IndahPu67,https://twitter.com/IndahPu67/status/1747588026979742175,,
Wed Jan 17 11:52:56 +0000 2024,"['ganjar', 'capres', 'prajurit', 'tni', 'anggota', 'polri', 'beri', 'harap', 'baru', 'hidup', 'lebih', 'baik', 'lalu', 'semangat', 'brkorban', 'zulfasbila', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcomqnejfdrrr']",putranawiiii,https://twitter.com/putranawiiii/status/1747587807395336419,,
Wed Jan 17 11:52:56 +0000 2024,"['asa', 'istri', 'tni', 'jaman', 'dulu', 'bjir', 'kasih', 'surat', 'cinta']",cutesexylovelyy,https://twitter.com/cutesexylovelyy/status/1747587806262907006,,
Wed Jan 17 11:51:50 +0000 2024,"['mas', 'ganjar', 'melambang', 'semangat', 'abdi', 'tinggi', 'lihat', 'kesiap', 'brkorban', 'baik', 'prajurit', 'tni', 'anggota', 'polri', 'andpram', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoajnhbfka']",LisaMasfuf5,https://twitter.com/LisaMasfuf5/status/1747587528331551162,,
Wed Jan 17 11:51:47 +0000 2024,"['ganjar', 'pranowo', 'mahfud', 'bangun', 'masa', 'depan', 'lebih', 'baik', 'program', 'kuliah', 'gratis', 'keren', 'menang', 'hati', 'prajurit', 'tni', 'polri', 'coconut', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolhgeyitw']",PuputPuspia,https://twitter.com/PuputPuspia/status/1747587518508507158,,
Wed Jan 17 11:51:14 +0000 2024,"['great', 'fleet', 'akhir', 'komandan', 'tni', 'ngomong', 'monyet', 'tamtama', 'tni', 'dari', 'ras', 'papua', 'akhir', 'bacok', 'kepala', 'untung', 'hidup']",mr7zcx3rd,https://twitter.com/mr7zcx3rd/status/1747587378351669622,,
Wed Jan 17 11:51:13 +0000 2024,"['visi', 'ganjar', 'sejahtera', 'prajurit', 'tni', 'polri', 'bukan', 'sekadar', 'janji', 'komitmen', 'akan', 'brkorban', 'diri', 'justfo', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoquoduit']",SyahrianAb17,https://twitter.com/SyahrianAb17/status/1747587375075877354,,
Wed Jan 17 11:50:50 +0000 2024,"['ganjarmahfud', 'program', 'kuliah', 'gratis', 'bangun', 'yakin', 'harap', 'baru', 'buah', 'langkah', 'cerdas', 'wujud', 'sejahtera', 'prajurit', 'tni', 'polri', 'dewiii', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoibljclvmd']",amna_nafisaa,https://twitter.com/amna_nafisaa/status/1747587278833328295,,
Wed Jan 17 11:50:41 +0000 2024,"['periksa', 'asn', 'revisi', 'aneh', 'kepala', 'nya', 'politik', 'praktis', 'hasil', 'politik', 'anak', 'buah', 'gak', 'asn', 'politik', 'praktis', 'tni', 'polri', 'mereka', 'pegang', 'senjata', 'revisi', 'aja', 'biar', 'gentle']",Johnwick2122,https://twitter.com/Johnwick2122/status/1747587240686186695,,
Wed Jan 17 11:50:40 +0000 2024,"['ganjar', 'lihat', 'dedikasi', 'tinggi', 'beri', 'beasiswa', 'kuliah', 'anak', 'prajurit', 'tni', 'anggota', 'polri', 'tunjuk', 'rasa', 'peduli', 'dalam', 'yaudahssy', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcojiwblarc']",AbimanaG21917,https://twitter.com/AbimanaG21917/status/1747587236122763615,,
Wed Jan 17 11:50:25 +0000 2024,"['libat', 'ganjar', 'beri', 'beasiswa', 'kuliah', 'anak', 'prajurit', 'tni', 'anggota', 'polri', 'cermin', 'bijak', 'inklusif', 'brkorban', 'ydan', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoyxhohm']",TutiTikaa,https://twitter.com/TutiTikaa/status/1747587174219096528,,
Wed Jan 17 11:50:01 +0000 2024,"['visi', 'ganjar', 'brkorban', 'langkah', 'awal', 'tuju', 'transformasi', 'positif', 'prajurit', 'tni', 'anggota', 'polri', 'yudachuu', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcolcrniyyimo']",dindavvinatii,https://twitter.com/dindavvinatii/status/1747587074323349680,,
Wed Jan 17 11:49:57 +0000 2024,"['ganjar', 'cipta', 'harap', 'baru', 'brkorban', 'diri', 'capai', 'sejahtera', 'prajurit', 'tni', 'anggota', 'polri', 'yolala', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoqazuqjnuk']",prdaida,https://twitter.com/prdaida/status/1747587054870188413,,
Wed Jan 17 11:49:20 +0000 2024,"['ganjar', 'capres', 'prajurit', 'tni', 'anggota', 'polri', 'percaya', 'brkorban', 'akan', 'harga', 'layan', 'publik', 'lebih', 'baik', 'yukii', 'onnaa', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcocmthzw']",adrianrahmadian,https://twitter.com/adrianrahmadian/status/1747586901689962705,,
Wed Jan 17 11:48:57 +0000 2024,"['ganjar', 'pranowo', 'mahfud', 'beri', 'contoh', 'nyata', 'didik', 'tinggi', 'bukan', 'hak', 'istimewa', 'hak', 'semua', 'utama', 'prajurit', 'tni', 'polri', 'deets', 'ganjarmahfud', 'dulujokowisekarangganjar', 'coblos', 'httpstcoakbmqzkic']",rahmandanhi_1,https://twitter.com/rahmandanhi_1/status/1747586803614580941,,
